from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
33,33,,,246128324612837+2287053+0,246128324612837+2286657+0,1,
33,33,,,246130324613666+2287057+0,246127524613666+2286655+0,1,
33,33,,,246129624612966+2287116+0,246127524613666+2286724+0,1,
33,33,,,246129024612907+2287121+0,246129024612917+2286725+0,1,
33,33,,,246130324613666+2287123+0,246127524613666+2286724+0,1,
33,33,,,246127524612756+2287134+0,246127524613666+2286751+0,1,
33,33,,,246129624612966+2287134+0,246127524613666+2286751+0,1,
33,33,,,246127624612767+2287135+0,246127624612767+2286752+0,1,
33,33,,,246128224612826+2287136+0,246127524613666+2286751+0,1,
33,33,,,246128924612896+2287138+0,246127524613666+2286751+0,1,
33,33,,,246131124613607+2287143+0,246129724613607+2286753+0,1,
33,33,,,246128224612826+2287161+0,246127524613666+2286774+0,1,
33,33,,,246131024613106+2287227+0,246127524613666+2286808+0,1,
33,33,,,246127524612756+2287236+0,246127524613666+2286829+0,1,
33,33,,,246128424612873+2287253+0,246128424612873+2286318+0,1,
33,33,,,246130624613083+2287255+0,246130624613083+2286320+0,1,
33,33,,,246128824612885+2287256+0,246128824612885+2286321+0,1,
33,33,,,246127524612756+2287258+0,246127524613666+2286855+0,1,
33,33,,,246127624612767+2287259+0,246127624612837+2286856+0,1,
33,33,,,246131724613666+2287280+0,246127524613666+2286877+0,1,
33,33,,,246131724613666+2287297+0,246128224613666+2286896+0,1,
33,33,,,246129024612907+2287323+0,246129024612907+2286919+0,1,
33,33,,,246130324613036+2287326+0,246128224613666+2286918+0,1,
33,33,,,246129224612942+2287347+0,246129224612942+2286339+0,1,
33,33,,,246129224612944+2287347+0,246129224612944+2286339+0,1,
33,33,,,246129824613013+2287359+0,246129824613013+2286349+0,1,
33,33,,,246131224613643+2287359+0,246131224613643+2286349+0,1,
33,33,,,246131224613644+2287359+0,246131224613644+2286349+0,1,
33,33,,,246129224612953+2287360+0,246129224612943+2286351+0,1,
33,33,,,246129224612954+2287360+0,246129224612944+2286351+0,1,
33,33,,,246127724612883+2287363+0,246127824612803+2286364+0,1,
33,33,,,246127724612884+2287363+0,246127824612804+2286364+0,1,
33,33,,,246129224612942+2287363+0,246129224612942+2286364+0,1,
33,33,,,246129824613651+2287363+0,246129824613011+2286362+0,1,
33,33,,,246129824613653+2287363+0,246130624613083+2286364+0,1,
33,33,,,246129824613654+2287363+0,246130624613084+2286364+0,1,
33,33,,,246127124612744+2287370+0,246127124612744+2286369+0,1,
33,33,,,246129824613652+2287370+0,246129824613642+2286369+0,1,
33,33,,,246127124612744+2286397+0,246127124612744+2285930+1,1,
33,33,,,246127124612733+2286403+1,246127124612733+2285939+1,1,
33,33,,,246130524613051+2286403+1,246130524613051+2285939+1,1,
33,33,,,246127824612803+2286405+1,246127824612803+2285941+1,1,
33,33,,,246130624613083+2286405+1,246130624613083+2285941+1,1,
33,33,,,246128424612874+2286415+1,246128424612874+2285972+1,1,
33,33,,,246131224613641+2286415+1,246131224613641+2285972+1,1,
33,33,,,246131224613644+2286415+1,246131224613644+2285972+1,1,
33,33,,,246127724612771+2286415+1,246127724612881+2285945+1,1,
33,33,,,246128424612873+2286415+1,246127724612883+2285945+1,1,
33,33,,,246130924613095+2286416+1,246130924613095+2285973+1,1,
33,33,,,246127824612804+2286417+1,246127824612804+2285974+1,1,
33,33,,,246128824613025+2286418+1,246127724612885+2285945+1,1,
33,33,,,246128824613025+2286418+1,246129824613655+2285945+1,1,
33,33,,,246128424612871+2286425+1,246127724612871+2285988+1,1,
33,33,,,246128424612872+2286425+1,246127724612872+2285988+1,1,
33,33,,,246131224613642+2286425+1,246129824613642+2285988+1,1,
33,33,,,246127824612804+2286427+1,246127724612874+2285988+1,1,
33,33,,,246128824613025+2286428+1,246128824613025+2285990+1,1,
33,33,,,246129824613642+2286429+1,246131224613642+2286017+1,1,
33,33,,,246127124612733+2286460+1,246127124612733+2286037+1,1,
33,33,,,246128424612872+2286460+1,246128424612872+2286037+1,1,
33,33,,,246130524613051+2286460+1,246130524613051+2286037+1,1,
33,33,,,246127824612803+2286462+1,246127824612803+2286039+1,1,
33,33,,,246129224612944+2286462+1,246129224612944+2286039+1,1,
33,33,,,246130624613082+2286462+1,246130624613082+2286039+1,1,
33,33,,,246128824612885+2286463+1,246128824612885+2286040+1,1,
33,33,,,246130524613051+2286472+1,246130524613051+2286049+1,1,
33,33,,,246127424612815+2286473+1,246127424612815+2286050+1,1,
33,33,,,246129224612942+2286474+1,246129224612942+2286051+1,1,
33,33,,,246129224612943+2286474+1,246129224612943+2286051+1,1,
33,33,,,246130924613095+2286476+1,246130924613095+2286050+1,1,
33,33,,,246131624613655+2286477+1,246131624613655+2286052+1,1,
33,33,,,246127124612734+2286478+1,246127124612734+2286049+1,1,
33,33,,,246128424612874+2286478+1,246128424612874+2286049+1,1,
33,33,,,246131224613641+2286478+1,246131224613641+2286049+1,1,
33,33,,,246127824612803+2286479+1,246127824612803+2286051+1,1,
33,33,,,246127824612804+2286479+1,246127824612804+2286051+1,1,
33,33,,,246130624613083+2286479+1,246130624613083+2286051+1,1,
33,33,,,246127124612733+2286484+1,246127124612733+2286053+1,1,
33,33,,,246127724612872+2286484+1,246127824612802+2286055+1,1,
33,33,,,246129824613641+2286484+1,246129824613011+2286053+1,1,
33,33,,,246129524612955+2286485+1,246129524612955+2286054+1,1,
33,33,,,246130224613025+2286486+1,246130224613025+2286056+1,1,
33,33,,,246128424612873+2286490+1,246128424612873+2286076+1,1,
33,33,,,246131224613644+2286490+1,246131224613644+2286076+1,1,
33,33,,,246127424613655+2286491+1,246130924613095+2286077+1,1,
33,33,,,246127824612802+2286492+1,246127824612802+2286078+1,1,
33,33,,,246130624613084+2286492+1,246130624613084+2286078+1,1,
33,33,,,246127124612734+2286497+1,246127124612734+2286084+1,1,
33,33,,,246127724612771+2286497+1,246127724612771+2286084+1,1,
33,33,,,246129824613013+2286505+0,246129824613013+2283988+0,1,
33,33,,,246130624613083+2286507+0,246130624613083+2283990+0,1,
33,33,,,246129224612944+2286513+0,246129224612944+2286099+0,1,
33,33,,,246128424612874+2286524+0,246128424612874+2286112+0,1,
33,33,,,246129824613011+2286524+0,246129824613011+2286112+0,1,
33,33,,,246131224613644+2286524+0,246131224613644+2286112+0,1,
33,33,,,246127824612802+2286526+0,246127824612802+2286114+0,1,
33,33,,,246129224612942+2286526+0,246129224612942+2286114+0,1,
33,33,,,246130624613083+2286526+0,246130624613083+2286114+0,1,
33,33,,,246127724612871+2286537+0,246127724612771+2286145+0,1,
33,33,,,246127724612872+2286537+0,246127824612802+2286147+0,1,
33,33,,,246127724612873+2286537+0,246128424612873+2286145+0,1,
33,33,,,246129224612944+2286537+0,246129224612944+2286147+0,1,
33,33,,,246129824613642+2286537+0,246129824613012+2286145+0,1,
33,33,,,246129824613641+2286537+0,246130524613051+2286145+0,1,
33,33,,,246129224612943+2286550+0,246129224612943+2286162+0,1,
33,33,,,246130224613025+2286552+0,246130224613025+2286165+0,1,
33,33,,,246129824613011+2286553+0,246129824613011+2286187+0,1,
33,33,,,246129524612955+2286554+0,246127424613655+2286188+0,1,
33,33,,,246129224612943+2286555+0,246129224612943+2286189+0,1,
33,33,,,246130624613084+2286555+0,246130624613084+2286189+0,1,
33,33,,,246130624613083+2286565+0,246130624613083+2286205+0,1,
33,33,,,246130924613095+2286571+0,246130924613095+2286227+0,1,
33,33,,,246131624613655+2286575+0,246131624613655+2286229+0,1,
33,33,,,246127124612734+2286746+0,246127124612734+2286250+0,1,
33,33,,,246128424612874+2286746+0,246128424612874+2286250+0,1,
33,33,,,246129824613013+2286746+0,246129824613013+2286250+0,1,
33,33,,,246128424612871+2286848+0,246127724612871+2286257+0,1,
33,33,,,246131224613643+2286848+0,246129824613643+2286257+0,1,
33,33,,,246131224613644+2286848+0,246129824613644+2286257+0,1,
33,33,,,246127824612803+2286850+0,246127724612873+2286257+0,1,
33,33,,,246129224612942+2286850+0,246129224612942+2286257+0,1,
33,33,,,246130624613083+2286850+0,246129824613643+2286257+0,1,
33,33,,,246130924613095+2286852+0,246130924613095+2286258+0,1,
33,33,,,246127824612804+2286930+0,246127824612814+2286275+0,1,
33,33,,,246129224612943+2286930+0,246129224612953+2286275+0,1,
33,33,,,246130624613083+2286930+0,246130624613093+2286275+0,1,
33,33,,,246130624613084+2286930+0,246130624613094+2286275+0,1,
33,33,,,246128824612885+2286931+0,246128824612885+2286275+0,1,
33,33,,,246130224613025+2286931+0,246130224613025+2286275+0,1,
33,33,,,246127124612732+2286952+0,246127124612732+2286276+0,1,
33,33,,,246127124612734+2286952+0,246127124612734+2286276+0,1,
33,33,,,246128424612873+2286952+0,246128424612873+2286276+0,1,
33,33,,,246131224613641+2286952+0,246131224613641+2286276+0,1,
33,33,,,246131224613644+2286952+0,246131224613644+2286276+0,1,
33,33,,,246131624613655+2286956+0,246131624613655+2286282+0,1,
33,33,,,246127524612756+2287008+0,246127524613666+2286620+0,1,
33,33,,,246129824613011+2287023+0,246129824613011+2286293+0,1,
33,33,,,246130524613051+2287023+0,246130524613051+2286293+0,1,
33,33,,,246130624613082+2287025+0,246130624613082+2286295+0,1,
33,33,,,246127524612756+2287028+0,246127524613666+2286635+0,1,
33,33,,,246128224612826+2287030+0,246127524613666+2286635+0,1,
33,33,,,246128224612826+2287101+0,246127524613666+2286699+0,1,
33,33,,,246127524612756+2287116+0,246127524613666+2286724+0,1,
33,33,,,246128224612826+2287118+0,246127524613666+2286724+0,1,
33,33,,,246128324612837+2287137+0,246128324612837+2286753+0,1,
33,33,,,246130324613666+2287141+0,246127524613666+2286751+0,1,
33,33,,,246127624612977+2287197+0,246127624612837+2286789+0,1,
33,33,,,246130324613036+2287201+0,246127524613666+2286788+0,1,
33,33,,,246128224612826+2287221+0,246127524613666+2286808+0,1,
33,33,,,246128424612872+2287253+0,246128424612872+2286318+0,1,
33,33,,,246131224613642+2287253+0,246131224613642+2286318+0,1,
33,33,,,246129524612955+2287254+0,246129524612955+2286322+0,1,
33,33,,,246130924613095+2287254+0,246130924613095+2286319+0,1,
33,33,,,246127824612802+2287255+0,246127824612802+2286320+0,1,
33,33,,,246130624613084+2287255+0,246130624613084+2286320+0,1,
33,33,,,246128224612826+2287260+0,246127524613666+2286855+0,1,
33,33,,,246131024613106+2287266+0,246127524613666+2286855+0,1,
33,33,,,246127624612767+2287275+0,246127624612837+2286878+0,1,
33,33,,,246129724612977+2287277+0,246129724613607+2286878+0,1,
33,33,,,246128924612966+2287319+0,246128224613666+2286918+0,1,
33,33,,,246130424613607+2287327+0,246129724613607+2286917+0,1,
33,33,,,246127624612767+2287330+0,246127624612767+2286922+0,1,
33,33,,,246129224612943+2287347+0,246129224612943+2286339+0,1,
33,33,,,246127124612734+2287359+0,246127124612734+2286349+0,1,
33,33,,,246130524613051+2287359+0,246130524613051+2286349+0,1,
33,33,,,246131624613655+2287362+0,246131624613655+2286354+0,1,
33,33,,,246127124612743+2287363+0,246127124612733+2286362+0,1,
33,33,,,246127124612745+2287363+0,246127424613655+2286363+0,1,
33,33,,,246129824613655+2287363+0,246127424613655+2286363+0,1,
33,33,,,246129824613652+2287363+0,246131224613642+2286362+0,1,
33,33,,,246127724612884+2287370+0,246127724612884+2286369+0,1,
33,33,,,246129224612955+2287370+0,246129524613655+2286370+0,1,
33,33,,,246127724612884+2286397+0,246127724612884+2285930+1,1,
33,33,,,246129224612952+2286397+0,246129224612952+2285930+1,1,
33,33,,,246129224612953+2286397+0,246129224612953+2285930+1,1,
33,33,,,246129824613652+2286397+0,246129824613652+2285930+1,1,
33,33,,,246127124612734+2286403+1,246127124612734+2285939+1,1,
33,33,,,246128424612874+2286403+1,246128424612874+2285939+1,1,
33,33,,,246127124612734+2286415+1,246127124612734+2285972+1,1,
33,33,,,246129824613014+2286415+1,246129824613654+2285945+1,1,
33,33,,,246130624613082+2286417+1,246130624613082+2285974+1,1,
33,33,,,246127824612804+2286417+1,246127724612884+2285945+1,1,
33,33,,,246130624613082+2286417+1,246129824613652+2285945+1,1,
33,33,,,246127724612771+2286425+1,246127724612871+2285988+1,1,
33,33,,,246128424612873+2286425+1,246127724612873+2285988+1,1,
33,33,,,246129824613011+2286425+1,246129824613641+2285988+1,1,
33,33,,,246130524613051+2286425+1,246129824613641+2285988+1,1,
33,33,,,246130924613095+2286426+1,246130924613095+2285989+1,1,
33,33,,,246129224612943+2286427+1,246129224612943+2285988+1,1,
33,33,,,246130624613084+2286427+1,246129824613644+2285988+1,1,
33,33,,,246129824613642+2286429+1,246129824613012+2286017+1,1,
33,33,,,246129824613643+2286429+1,246129824613013+2286017+1,1,
33,33,,,246128824613025+2286431+1,246128824613025+2286020+1,1,
33,33,,,246129824613012+2286460+1,246129824613012+2286037+1,1,
33,33,,,246131224613641+2286460+1,246131224613641+2286037+1,1,
33,33,,,246130924613095+2286461+1,246130924613095+2286038+1,1,
33,33,,,246127824612802+2286462+1,246127824612802+2286039+1,1,
33,33,,,246127124612732+2286472+1,246127124612732+2286049+1,1,
33,33,,,246128424612874+2286472+1,246128424612874+2286049+1,1,
33,33,,,246129824613014+2286472+1,246129824613014+2286049+1,1,
33,33,,,246131224613642+2286472+1,246131224613642+2286049+1,1,
33,33,,,246129224612944+2286474+1,246129224612944+2286051+1,1,
33,33,,,246130624613083+2286474+1,246130624613083+2286051+1,1,
33,33,,,246127124612733+2286478+1,246127124612733+2286049+1,1,
33,33,,,246129224612943+2286479+1,246129224612943+2286051+1,1,
33,33,,,246129224612944+2286479+1,246129224612944+2286051+1,1,
33,33,,,246127724612873+2286484+1,246127824612803+2286055+1,1,
33,33,,,246127724612874+2286484+1,246127824612804+2286055+1,1,
33,33,,,246127724612873+2286484+1,246128424612873+2286053+1,1,
33,33,,,246129824613643+2286484+1,246129824613013+2286053+1,1,
33,33,,,246129824613644+2286484+1,246130624613084+2286055+1,1,
33,33,,,246128424612872+2286490+1,246128424612872+2286076+1,1,
33,33,,,246130524613051+2286490+1,246130524613051+2286076+1,1,
33,33,,,246131224613643+2286490+1,246131224613643+2286076+1,1,
33,33,,,246127424613655+2286491+1,246127424612815+2286077+1,1,
33,33,,,246129224612944+2286492+1,246129224612944+2286078+1,1,
33,33,,,246131224613643+2286497+1,246131224613643+2286084+1,1,
33,33,,,246130624613082+2286499+1,246130624613082+2286086+1,1,
33,33,,,246130224613025+2286500+1,246130224613025+2286087+1,1,
33,33,,,246127124612733+2286505+0,246127124612733+2283988+0,1,
33,33,,,246127724612771+2286505+0,246127724612771+2283988+0,1,
33,33,,,246131224613642+2286505+0,246131224613642+2283988+0,1,
33,33,,,246127424612815+2286506+0,246127424612815+2283989+0,1,
33,33,,,246129524612955+2286506+0,246129524612955+2283989+0,1,
33,33,,,246130924613095+2286506+0,246130924613095+2283989+0,1,
33,33,,,246131624613655+2286508+0,246131624613655+2283991+0,1,
33,33,,,246127124612732+2286509+0,246127124612732+2286097+0,1,
33,33,,,246127824612802+2286511+0,246127824612802+2286099+0,1,
33,33,,,246127124612733+2286524+0,246127124612733+2286112+0,1,
33,33,,,246127124612734+2286524+0,246127124612734+2286112+0,1,
33,33,,,246127424612815+2286525+0,246127424612885+2286113+0,1,
33,33,,,246127824612803+2286526+0,246127824612803+2286114+0,1,
33,33,,,246129224612944+2286526+0,246129224612944+2286114+0,1,
33,33,,,246127724612874+2286537+0,246127824612804+2286147+0,1,
33,33,,,246127724612874+2286537+0,246128424612874+2286145+0,1,
33,33,,,246129824613643+2286537+0,246130624613083+2286147+0,1,
33,33,,,246129824613641+2286537+0,246131224613641+2286145+0,1,
33,33,,,246127724612771+2286548+0,246127724612771+2286160+0,1,
33,33,,,246131224613641+2286548+0,246131224613641+2286160+0,1,
33,33,,,246127424612815+2286549+0,246127424612815+2286161+0,1,
33,33,,,246127824612802+2286550+0,246127824612802+2286162+0,1,
33,33,,,246130624613083+2286550+0,246130624613083+2286162+0,1,
33,33,,,246128424612873+2286553+0,246128424612873+2286187+0,1,
33,33,,,246128424612874+2286553+0,246128424612874+2286187+0,1,
33,33,,,246129824613014+2286553+0,246129824613014+2286187+0,1,
33,33,,,246131624613655+2286556+0,246127424613655+2286188+0,1,
33,33,,,246127724612771+2286563+0,246127724612771+2286203+0,1,
33,33,,,246131224613641+2286563+0,246131224613641+2286207+0,1,
33,33,,,246127824612804+2286565+0,246127824612804+2286205+0,1,
33,33,,,246129224612942+2286565+0,246129224612942+2286205+0,1,
33,33,,,246128424612872+2286570+0,246128424612872+2286226+0,1,
33,33,,,246129824613011+2286570+0,246129824613011+2286226+0,1,
33,33,,,246129824613014+2286570+0,246129824613014+2286226+0,1,
33,33,,,246130524613051+2286570+0,246130524613051+2286226+0,1,
33,33,,,246130524613051+2286746+0,246130524613051+2286250+0,1,
33,33,,,246130624613082+2286748+0,246130624613082+2286252+0,1,
33,33,,,246127124612734+2286848+0,246127124612734+2286257+0,1,
33,33,,,246128424612874+2286848+0,246127724612874+2286257+0,1,
33,33,,,246129524612955+2286852+0,246129524612955+2286260+0,1,
33,33,,,246127124612732+2286928+0,246127124612732+2286274+0,1,
33,33,,,246128424612873+2286928+0,246128424612873+2286274+0,1,
33,33,,,246128424612874+2286928+0,246128424612874+2286274+0,1,
33,33,,,246129824613012+2286928+0,246129824613012+2286274+0,1,
33,33,,,246130524613051+2286928+0,246130524613051+2286274+0,1,
33,33,,,246127424612815+2286929+0,246127424612745+2286275+0,1,
33,33,,,246130924613095+2286929+0,246130624613095+2286275+0,1,
33,33,,,246129224612942+2286930+0,246129224612952+2286275+0,1,
33,33,,,246128424612874+2286952+0,246128424612874+2286276+0,1,
33,33,,,246130524613051+2286952+0,246130524613051+2286276+0,1,
33,33,,,246130924613095+2286953+0,246130924613095+2286280+0,1,
33,33,,,246130624613082+2286954+0,246130624613082+2286278+0,1,
33,33,,,246130624613084+2286954+0,246130624613084+2286278+0,1,
33,33,,,246128324612977+2286984+0,246128324613607+2286602+0,1,
33,33,,,246128224612966+2287010+0,246127524613666+2286620+0,1,
33,33,,,246130324613666+2287013+0,246127524613666+2286620+0,1,
33,33,,,246130424613607+2287014+0,246129724613607+2286622+0,1,
33,33,,,246127124612733+2287023+0,246127124612733+2286293+0,1,
33,33,,,246129824613013+2287023+0,246129824613013+2286293+0,1,
33,33,,,246129524612955+2287024+0,246129524612955+2286294+0,1,
33,33,,,246130624613083+2287025+0,246130624613083+2286295+0,1,
33,33,,,246130624613084+2287025+0,246130624613084+2286295+0,1,
33,33,,,246127524612756+2287050+0,246127524613666+2286655+0,1,
33,33,,,246128224612826+2287052+0,246127524613666+2286655+0,1,
33,33,,,246129024612907+2287081+0,246129024612917+2286680+0,1,
33,33,,,246129624612966+2287083+0,246127524613666+2286678+0,1,
33,33,,,246129024612907+2287103+0,246129024612907+2286701+0,1,
