agency,service_name,route_name,train_number,direction,station_id,station_name,station_sequence,arrival_time,departure_time,service_start_date,service_end_date,service_dates,service_days,timetable_effective_date,timetable_last_updated_date,timetable_revision_date,source_original_filename,source_pdf,source_page,raw_notes
CTrail,Shore Line East,Shore Line East,1633,To New Haven,GUI,Guilford,6,06:29,06:29,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New Haven
CTrail,Shore Line East,Shore Line East,1633,To New Haven,BRA,Branford,7,06:37,06:37,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New Haven
CTrail,Shore Line East,Shore Line East,1633,To Grand Central,STM,Stamford,7,07:53,07:53,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,SLE connection to New York
CTrail,Shore Line East,Shore Line East,1633,To New Haven,STS,New Haven - State Street,8,06:47,06:47,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New Haven
CTrail,Shore Line East,Shore Line East,1633,To New Haven,NHV,New Haven - Union Station,9,06:51,06:51,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New Haven
CTrail,Shore Line East,Shore Line East,1634,To New London,NHV,New Haven - Union Station,1,16:28,16:28,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New London
CTrail,Shore Line East,Shore Line East,1634,To New London,STS,New Haven - State Street,2,16:30,16:30,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New London
CTrail,Shore Line East,Shore Line East,1634,To New London,BRA,Branford,3,16:39,16:39,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New London
CTrail,Shore Line East,Shore Line East,1634,To New London,GUI,Guilford,4,16:49,16:49,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New London
CTrail,Shore Line East,Shore Line East,1634,To New London,MAD,Madison,5,16:58,16:58,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New London
CTrail,Shore Line East,Shore Line East,1634,To New London,CLIN,Clinton,6,17:03,17:03,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New London
CTrail,Shore Line East,Shore Line East,1634,To New London,WBK,Westbrook,7,17:08,17:08,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New London
CTrail,Shore Line East,Shore Line East,1634,To New London,OSB,Old Saybrook,8,17:13,17:13,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New London
